id,polymer,fp_mqns_1,fp_mqns_2,fp_mqns_3,fp_mqns_4,fp_mqns_5,fp_mqns_6,fp_mqns_7,fp_mqns_8,fp_mqns_9,fp_mqns_10,fp_mqns_11,fp_mqns_12,fp_mqns_13,fp_mqns_14,fp_mqns_15,fp_mqns_16,fp_mqns_17,fp_mqns_18,fp_mqns_19,fp_mqns_20,fp_mqns_21,fp_mqns_22,fp_mqns_23,fp_mqns_24,fp_mqns_25,fp_mqns_26,fp_mqns_27,fp_mqns_28,fp_mqns_29,fp_mqns_30,fp_mqns_31,fp_mqns_32,fp_mqns_33,fp_mqns_34,fp_mqns_35,fp_mqns_36,fp_mqns_37,fp_mqns_38,fp_mqns_39,fp_mqns_40,fp_mqns_41,fp_mqns_42,fp_smrVsa_1,fp_smrVsa_2,fp_smrVsa_3,fp_smrVsa_4,fp_smrVsa_5,fp_smrVsa_6,fp_smrVsa_7,fp_smrVsa_8,fp_smrVsa_9,fp_smrVsa_10,fp_slogPVsa_1,fp_slogPVsa_2,fp_slogPVsa_3,fp_slogPVsa_4,fp_slogPVsa_5,fp_slogPVsa_6,fp_slogPVsa_7,fp_slogPVsa_8,fp_slogPVsa_9,fp_slogPVsa_10,fp_slogPVsa_11,fp_slogPVsa_12,fp_o_desc_nRotBon,fp_o_desc_nRing,fp_o_desc_nAroRing,fp_o_desc_nAliRing,fp_o_desc_k1,fp_o_desc_k2,fp_o_desc_k3,fp_o_desc_chi0,fp_o_desc_chi0n,fp_o_desc_chi0v,fp_o_desc_chi1,fp_o_desc_chi1n,fp_o_desc_chi1v,fp_o_desc_chi2n,fp_o_desc_chi2v,fp_o_desc_chi3n,fp_o_desc_chi3v,fp_o_desc_chi4n,fp_o_desc_chi4v,fp_o_desc_HallKierAlpha,band_gap
458,[*]NC(S1)=CC=C1C(S2)=CC=C2C[*],1,0.0,0.0,0.0,0.0,0.222222222,0.0,0.111111111,0.0,0.0,0.0,1.333333333,0.430555556,0.0,0.0,0.555555556,0.555555556,0,0.402777778,0.111111111,0.111111111,0.125,0.111111111,0.0,0.0,0.027777778,0.194444444,0.0,0.0,0.666666667,0.444444444,0.0,0.0,0.0,0.222222222,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.732458778,0.596544274,3.238068385,0,1.083810487,3.074961526,0.596544274,0.0,0.636295762,0.096163017,0.541905244,2.696163142,0.0,1.083810487,0,0.555675775,0.0,2.519285751,0.402777778,0.222222222,0.222222222,0.0,0.892852231,0.410876247,0.217969704,0.893275403,0.708809431,0.890253115,0.655065748,0.424879623,0.606323308,0.30689135,0.559224551,0.211686588,0.466945772,0.145367891,0.358007815,0.088888889,3.3296
2225,[*]CC(O)COc1ccc(O[*])cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,1.333333333,0.763888889,0.0,0.0,0.333333333,0.333333333,0,0.625,0.666666667,0.333333333,0.125,0.125,0.0,0.0,0.138888889,0.416666667,0.111111111,0.0,0.444444444,0.222222222,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0,0,0.0,0.0,1.625162373,0.0,0.0,0.0,0.774381504,1.376433743,2.696163142,0,1.277669296,0.0,0.986846449,2.692968154,0.0,0.0,0.096163017,2.696163142,0.0,0.0,0,0.0,1.277669296,0.0,0.625,0.111111111,0.111111111,0.0,1.001056532,0.544283007,0.384306318,0.940236485,0.734017489,0.734017489,0.647012454,0.429905547,0.429905547,0.303952531,0.303952531,0.18454811,0.18454811,0.114090183,0.114090183,0.135555556,4.7923
78,[*]C([*])O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.875,0.0,0.0,0.0,0.0,0,0.875,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.106527395,0.0,0.0,0.0,4.577974791,1.651720491,0.0,0,0.0,0.0,0.0,11.33622268,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,1.96,0.886661957,0.490310531,1.609789397,1.057002993,1.057002993,0.920184803,0.583101515,0.583101515,0.432776701,0.432776701,0.276537363,0.276537363,0.134406315,0.134406315,0.04,6.4482
3283,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)[*],1,0.0,0.0,0.0,0.0,0.071428571,0.0,0.0,0.0,0.0,0.0,1.071428571,0.276785714,0.071428571,0.0,0.428571429,0.428571429,0,0.267857143,0.0,0.0,0.0,0.0,0.0,0.0,0.080357143,0.071428571,0.0625,0.0,0.571428571,0.285714286,0.0,0.0,0.0,0.0,0.142857143,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.463120434,0.0,4.261274252,0,0.794778785,1.224664658,0.0,0.351959412,0.401301351,0.061819082,0.794778785,3.466495468,0.0,0.794778785,0,0.0,0.0,0.872705246,0.267857143,0.142857143,0.142857143,0.0,0.731779084,0.344026125,0.185098269,0.735967399,0.591459833,0.649781017,0.523013606,0.359775618,0.389500105,0.274334572,0.307239012,0.200387923,0.226570462,0.135336359,0.155661188,0.105,2.9595
2347,[*]CCCCCCCCCCOCCCCCCCCCCOCCCCCO[*],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.12,1.115,0.0,0.0,0.0,0.0,0,1.105,0.24,0.12,0.005,0.005,0.0,0.0,0.01,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.570271877,0.0,0.0,0.0,4.914443119,1.552617262,0.0,0,0.0,0.0,0.0,1.578149899,0.54473924,0.0,4.914443119,0.0,0.0,0.0,0,0.0,0.0,0.0,1.105,0.0,0.0,0.0,1.1152,1.1102,1.1052,0.794888527,0.757755869,0.757755869,0.559571068,0.509011954,0.509011954,0.340973674,0.340973674,0.227703617,0.227703617,0.151534707,0.151534707,0.0048,5.9245
1056,[*]c1ccc(Oc2ccc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3c2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1875,0.0,1.25,0.18359375,0.125,0.0,0.578125,0.578125,0,0.18359375,0.4375,0.25,0.00390625,0.00390625,0.0,0.0,0.125,0.0625,0.0,0.0,0.5078125,0.5546875,0.0,0.0,0.0,0.0625,0.15625,0.0,0.0,0,0,0.1875,0.09375,0.296053935,0.0,0.287072161,0.0,0.0,0.0,4.35110579,0,1.051934269,1.00991704,0.990962296,0.287072161,0.0,0.0,0.0,3.656197429,0.0,1.34316233,0,0.0,0.718688979,0.0,0.18359375,0.21875,0.21875,0.0,0.736671621,0.284995713,0.124314188,0.848520814,0.643680885,0.643680885,0.607521668,0.390248395,0.390248395,0.301705674,0.301705674,0.227290683,0.227290683,0.165966626,0.165966626,0.18,2.1074
906,[*]c1cc(CCCCCCCC)c([*])s1,1,0.0,0.0,0.0,0.0,0.083333333,0.0,0.0,0.0,0.0,0.0,1.083333333,0.739583333,0.0,0.0,0.208333333,0.208333333,0,0.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.083333333,0.583333333,0.0,0.0,0.1875,0.229166667,0.0,0.0,0.0,0.083333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.32245738,0.0,1.081236188,0,0.711250632,0.944732156,0.0,0.0,0.535068469,0.0,4.251009869,0.61761523,0.0,0.711250632,0,0.0,0.0,0.944732156,0.65625,0.083333333,0.083333333,0.0,0.908152506,0.549045779,0.309247675,0.760704247,0.704556966,0.772598348,0.534759958,0.461109994,0.53046713,0.328399813,0.413197105,0.231642939,0.338514094,0.164206297,0.269980704,0.025,2.5682
2012,[*]CC1(CO[*])CC2C=CC1C2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,1.111111111,0.430555556,0.0,0.0,0.777777778,0.111111111,0,0.402777778,0.222222222,0.111111111,0.013888889,0.013888889,0.0,0.0,0.027777778,0.305555556,0.0,0.0,0.444444444,0.222222222,0.111111111,0.0,0.0,0.222222222,0.0,0.0,0.0,0,0,0.333333333,0.222222222,0.531452334,0.0,0.0,1.91675584,1.523012266,1.376433743,1.35022669,0,0.0,0.0,0.0,1.447357734,0.460528343,1.91675584,1.523012266,1.35022669,0.0,0.0,0,0.0,0.0,0.0,0.402777778,0.222222222,0.0,0.222222222,0.737504697,0.2791047,0.124551812,0.741963479,0.676395423,0.676395423,0.541363437,0.459677329,0.459677329,0.449010286,0.449010286,0.3749892,0.3749892,0.313916936,0.313916936,0.033333333,5.6096
2501,[*]CCC(=O)OC(=O)CCC1CCC([*])O1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,1.4,0.7875,0.2,0.0,0.5,0.0,0,0.575,0.8,0.4,0.0,0.0,0.0,0.0,0.2125,0.4875,0.2,0.0,0.3125,0.1875,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0,0.0,0.0,1.906280028,0.0,0.0,0.0,5.003273116,0.082586025,0.0,0,0.0,1.193861058,0.0,2.42094078,1.906280028,0.0,3.858779418,0.0,0.0,0.0,0,0.0,0.0,0.0,0.575,0.1,0.0,0.1,1.129229969,0.611040462,0.451182623,1.001908654,0.80831656,0.80831656,0.673497868,0.512094893,0.512094893,0.381743626,0.381743626,0.269490116,0.269490116,0.19176873,0.19176873,0.09,5.5098
3038,[*]CCCCCCCCCCCCO[*],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333333,0.0,1.083333333,1.072916667,0.0,0.0,0.0,0.0,0,1.052083333,0.166666667,0.083333333,0.010416667,0.010416667,0.0,0.0,0.020833333,1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.398589251,0.0,0.0,0.0,5.422806948,1.032325307,0.0,0,0.0,0.0,0.0,1.085518301,0.345396257,0.0,5.422806948,0.0,0.0,0.0,0,0.0,0.0,0.0,1.052083333,0.0,0.0,0.0,1.08,1.069583333,1.059166667,0.772134288,0.744584332,0.744584332,0.540773058,0.505883192,0.505883192,0.343134705,0.343134705,0.232324158,0.232324158,0.156988622,0.156988622,0.003333333,6.2452
380,[*]CCOCCOCCOCCOC(=O)CCSCCC(=O)O[*],1,0.0,0.0,0.0,0.0,0.071428571,0.0,0.0,0.0,0.5,0.0,1.571428571,1.419642857,0.142857143,0.0,0.0,0.0,0,1.267857143,1.0,0.5,0.008928571,0.008928571,0.0,0.0,0.160714286,1.267857143,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.379971228,0.0,0.0,0.0,0.979079314,4.538207335,0.0,0,0.0,1.692892538,0.0,5.436559227,2.334377233,0.0,0.979079314,0.0,0.0,0.0,0,0.0,0.0,0.840134639,1.267857143,0.0,0.0,0.0,1.512142857,1.252319169,1.257327614,1.139703279,0.913767858,0.972089042,0.769444271,0.528756714,0.611235324,0.311439823,0.3989216,0.185135631,0.255535528,0.107007479,0.166087967,0.059285714,5.3735
947,[*]CC([*])=C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.333333333,0.0,0.0,0.0,0,0.583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.333333333,0.291666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.16122869,0.0,4.071634887,0,0.0,0.0,0.0,0.0,0.0,0.0,2.16122869,4.071634887,0.0,0.0,0,0.0,0.0,0.0,0.583333333,0.0,0.0,0.0,0.913333333,0.47728633,0.478436473,0.779096089,0.653497999,0.653497999,0.463880696,0.34948185,0.34948185,0.292106926,0.292106926,0.145199558,0.145199558,0.115972357,0.115972357,0.086666667,5.3034
2120,[*]C(C#N)=C(C#N)n1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,0.142857143,0.285714286,0.0,1.571428571,0.276785714,0.357142857,0.142857143,0.5,0.5,0,0.133928571,0.857142857,0.571428571,0.008928571,0.008928571,0.0,0.0,0.428571429,0.151785714,0.133928571,0.0,0.151785714,0.705357143,0.0,0.0,0.0,0.142857143,0.071428571,0.0,0.0,0,0,0.285714286,0.142857143,0.0,0.751698794,0.65616494,0.0,0.0,0.0,3.879103783,0,0.867031616,2.301917541,1.58836197,0.65616494,0.0,1.61873041,0.0,2.290741813,0.0,2.301917541,0,0.0,0.0,0.0,0.133928571,0.214285714,0.214285714,0.0,0.957587465,0.32711752,0.118041308,1.127790677,0.756629655,0.756629655,0.750309509,0.428454838,0.428454838,0.336894707,0.336894707,0.265381861,0.265381861,0.195626105,0.195626105,0.27,3.4736
2269,[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C1(F)F,1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.975,0.0,0.0,0.8,0.0,0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.025,0.175,0.0,0.025,0.775,0.0,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.024664076,0.0,0.0,0.0,5.846167207,0.0,0.0,0,0.0,0.0,0.0,5.846167207,0.0,0.0,0.0,0.0,0.0,0.0,0,7.024664076,0.0,0.0,0.375,0.2,0.0,0.2,2.128319709,0.444642249,0.135431003,2.103867513,1.10861067,1.10861067,1.102451905,0.601214888,0.601214888,0.597545793,0.597545793,0.501901611,0.501901611,0.346857627,0.346857627,0.112,7.1313
2689,[*]CCOCCOC(=O)COCC(=O)O[*],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.75,1.484375,0.25,0.0,0.0,0.0,0,1.21875,1.5,0.75,0.015625,0.015625,0.0,0.0,0.28125,1.21875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.57284178,0.0,0.0,0.0,0.108183394,4.851928943,0.0,0,0.0,1.492326322,0.0,6.424044755,3.493052289,0.0,0.108183394,0.0,0.0,0.0,0,0.0,0.0,0.0,1.21875,0.0,0.0,0.0,1.6075,1.185874427,1.191497988,1.287373957,0.966701593,0.966701593,0.846527474,0.530986682,0.530986682,0.314479937,0.314479937,0.173268261,0.173268261,0.100714778,0.100714778,0.1425,5.9381
715,[*]CCO[*],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,1.4375,0.0,0.0,0.0,0.0,0,1.3125,1.0,0.5,0.0625,0.0625,0.0,0.0,0.125,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.391535504,0.0,0.0,0.0,0.432733575,6.193951842,0.0,0,0.0,0.0,0.0,6.513109804,2.072377542,0.0,0.432733575,0.0,0.0,0.0,0,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,1.48,1.4175,1.355,1.097271824,0.931972084,0.931972084,0.744638348,0.535299152,0.535299152,0.287172802,0.287172802,0.166987476,0.166987476,0.095522907,0.095522907,0.02,5.5372
2258,[*]c1ccc(-c2cc(OCCCCCCCCCC)c([*])cc2OCCCCCCCCCC)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,1.0625,0.74609375,0.0,0.0,0.1875,0.1875,0,0.68359375,0.125,0.0625,0.0,0.0,0.0,0.0,0.0625,0.625,0.0,0.0,0.1953125,0.1796875,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0.0,0.0,0.296053935,0.0,0.0,0.0,3.643144386,0.412930123,1.184837318,0,1.011311461,0.0,0.296053935,0.412930123,0.0,0.0,3.643144386,1.184837318,0.0,0.651966972,0,0.0,0.35934449,0.0,0.68359375,0.0625,0.0625,0.0,0.88664258,0.584107714,0.355747563,0.746291158,0.688370557,0.688370557,0.5260042,0.448944096,0.448944096,0.313087886,0.313087886,0.219746482,0.219746482,0.151641703,0.151641703,0.06125,3.5012
686,[*]C(C)=C([*])C#N,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.25,0.71875,0.25,0.25,0.0,0.0,0,0.21875,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.3125,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.315472889,0.0,0.0,1.7309343,0.0,2.817984489,0,1.517305328,0.0,0.0,0.0,0.0,2.832778217,1.7309343,2.817984489,0.0,0.0,0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,1.0575,0.495119545,0.225094979,0.973561612,0.741637791,0.741637791,0.591030652,0.366632189,0.366632189,0.263794493,0.263794493,0.196385842,0.196385842,0.125191517,0.125191517,0.1925,3.2656
2890,[*]CC=CCNC(=O)CCC=CCCC(=O)N[*],1,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.166666667,0.0,1.333333333,0.989583333,0.333333333,0.0,0.0,0.0,0,0.8125,0.5,0.333333333,0.177083333,0.166666667,0.0,0.0,0.1875,0.979166667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.799089531,0.0,0.830748219,0.059725703,2.212396137,1.022618188,2.025340036,0,0.0,0.984529955,0.890473922,2.007148143,0.799089531,0.0,2.212396137,2.025340036,0.0,0.0,0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,1.201666667,0.914792456,0.919064443,0.976100435,0.784568232,0.784568232,0.647684983,0.466991637,0.466991637,0.299858084,0.299858084,0.18354511,0.18354511,0.109681081,0.109681081,0.131666667,5.3865
1293,C13C(C=[*])OC(C=[*])C1C(=O)N(C2=CC=CC(C(F)(F)F)=C2)C3=O,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.133333333,0.066666667,1.466666667,0.525,0.133333333,0.0,0.8,0.2,0,0.241666667,0.466666667,0.266666667,0.0,0.0,0.0,0.0,0.35,0.116666667,0.0,0.066666667,0.333333333,0.6,0.0,0.0,0.0,0.133333333,0.066666667,0.0,0.0,0,0,0.133333333,0.066666667,1.833145498,0.0,0.0,0.789054139,2.090106896,0.326660649,1.988594651,0,0.0,1.166783049,0.326660649,1.601486149,1.366815723,0.789054139,1.235388242,1.617697885,0.0,0.0,0,1.257242095,0.0,0.0,0.241666667,0.2,0.066666667,0.133333333,1.01353815,0.366614943,0.173703407,1.047941546,0.76080606,0.76080606,0.690386944,0.470827298,0.470827298,0.39142494,0.39142494,0.310688366,0.310688366,0.248220546,0.248220546,0.126,5.0879
305,[*]CC([*])OC(=O)CCC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,1.333333333,1.145833333,0.166666667,0.0,0.0,0.0,0,0.791666667,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.354166667,0.666666667,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.58856669,0.0,0.0,0.0,5.265006184,0.137643374,0.0,0,0.0,0.994884215,0.0,2.022689354,1.58856669,0.0,4.374844419,0.0,0.0,0.0,0,0.0,0.0,0.0,0.791666667,0.0,0.0,0.0,1.245,0.771453117,0.641147889,1.005993147,0.844666402,0.844666402,0.63645719,0.501550765,0.501550765,0.341563419,0.341563419,0.201685643,0.201685643,0.142357333,0.142357333,0.088333333,6.8545
209,[*]C(F)(F)NC(F)(F)N[*],1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.9375,0.0,0.0,0.0,0.0,0,1.875,1.0,1.0,1.0625,1.0,0.0,0.0,2.0625,0.9375,0.0625,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.780830095,0.0,4.984489316,0.358354217,6.194085034,0.0,0.0,0,0.0,0.0,5.342843534,6.194085034,0.0,0.0,0.0,0.0,0.0,0.0,0,8.780830095,0.0,0.0,1.875,0.0,0.0,0.0,3.82,1.188494389,1.682897292,3.230246999,1.76559773,1.76559773,1.707249822,0.870828322,0.870828322,0.678718935,0.678718935,0.293487923,0.293487923,0.209492902,0.209492902,0.18,8.2137
2384,[*]C=Cc1ccc([*])o1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,1.166666667,0.3125,0.166666667,0.0,0.416666667,0.416666667,0,0.3125,0.333333333,0.166666667,0.0,0.0,0.0,0.0,0.020833333,0.3125,0.0,0.0,0.520833333,0.3125,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0,0,0.0,0.0,0.736191823,0.0,0.0,0.0,0.0,0.0,4.089743397,0,0.0,1.898756283,0.0,0.0,0.0,0.0,1.800077318,3.025857901,0.0,1.898756283,0,0.0,0.0,0.0,0.3125,0.166666667,0.166666667,0.0,0.733405764,0.351624981,0.199461643,0.790510943,0.623922952,0.623922952,0.574547497,0.368737502,0.368737502,0.254871039,0.254871039,0.17000854,0.17000854,0.112268653,0.112268653,0.163333333,3.8424
2934,[*]OC(=O)c1ccc(SCCCCSc2ccc(C([*])=O)cc2)cc1,1,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0.0,0.166666667,0.0,1.277777778,0.604166667,0.111111111,0.0,0.333333333,0.333333333,0,0.5,0.333333333,0.166666667,0.006944444,0.006944444,0.0,0.0,0.118055556,0.388888889,0.104166667,0.0,0.444444444,0.222222222,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0,0,0.0,0.0,0.798452521,0.0,0.0,0.0,1.257367233,0.639205956,3.314324418,0,0.0,1.972332632,0.0,1.340124479,0.230264171,0.0,1.864312255,3.24010575,0.0,0.0,0,0.0,0.0,1.306876105,0.5,0.111111111,0.111111111,0.0,0.986814693,0.544203805,0.343929235,0.895751919,0.694611677,0.785333519,0.623113185,0.412807279,0.52231823,0.283533202,0.413347418,0.189475955,0.311509082,0.118370747,0.219781506,0.095555556,3.6584
3351,[*]CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO[*],1,0.0,0.0,0.0,0.0,0.0,0.0,0.090909091,0.0,0.136363636,0.0,1.227272727,1.130681818,0.090909091,0.0,0.0,0.0,0,1.028409091,0.363636364,0.227272727,0.096590909,0.096590909,0.0,0.0,0.102272727,1.034090909,0.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.653279335,0.0,0.483344419,0.0,4.709027869,1.158064386,0.0,0,0.0,0.537016339,0.483344419,1.724095085,0.624264975,0.0,4.709027869,0.0,0.0,0.0,0,0.0,0.0,0.0,1.028409091,0.0,0.0,0.0,1.177272727,1.008231962,1.002631939,0.88597181,0.791289219,0.791289219,0.603498654,0.517866371,0.517866371,0.351442549,0.351442549,0.231520836,0.231520836,0.151698631,0.151698631,0.05,5.9843
1985,[*]CCc1ccc([*])c(Br)c1,1,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.484375,0.0,0.0,0.375,0.375,0,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,0.234375,0.0,0.0,0.390625,0.359375,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.613063462,0.0,4.232698519,0,0.0,1.991242987,0.0,0.0,1.504880068,0.0,1.412117337,2.928764576,0.0,0.0,0,0.0,0.0,1.991242987,0.34375,0.125,0.125,0.0,0.872207783,0.431045509,0.254797875,0.790051991,0.63381366,0.832063227,0.544482999,0.390779216,0.489904,0.296309487,0.404060015,0.217198603,0.30564683,0.146147214,0.221425589,0.0375,5.0525
885,[*]c1cc(-c2ccc(OCCCCCC)cc2)c([*])s1,1,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,1.125,0.5546875,0.0,0.0,0.34375,0.34375,0,0.4921875,0.125,0.0625,0.0,0.0,0.0,0.0,0.0625,0.375,0.0,0.0,0.390625,0.296875,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0,0,0.0,0.0,0.296053935,0.0,0.0,0.0,2.037938981,0.412930123,1.97980319,0,1.5882139,0.708549117,0.296053935,0.412930123,0.0,0.0,2.037938981,1.97980319,0.0,1.228869411,0,0.0,0.35934449,0.708549117,0.4921875,0.125,0.125,0.0,0.832297209,0.442338059,0.229782419,0.775279491,0.672382463,0.723413499,0.555215374,0.421495814,0.473513666,0.296497849,0.360095818,0.208605725,0.286065779,0.143327578,0.219581124,0.08,2.6448
2069,[*]c1cccc(-c2nc3cc4nc([*])[nH]c4cc3[nH]2)c1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714286,0.0,0.0,1.285714286,0.133928571,0.0,0.0,0.714285714,0.714285714,0,0.133928571,0.285714286,0.285714286,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.732142857,0.553571429,0.0,0.0,0.0,0.142857143,0.142857143,0.0,0.0,0,0,0.285714286,0.142857143,0.0,0.0,1.423993863,0.0,0.0,0.0,2.710529522,0,1.525159284,1.576200205,0.0,1.423993863,0.0,0.0,0.0,2.710529522,0.0,3.101359489,0,0.0,0.0,0.0,0.133928571,0.285714286,0.285714286,0.0,0.689549865,0.261581755,0.113115313,0.837307792,0.669847598,0.669847598,0.633536798,0.418540563,0.418540563,0.327744614,0.327744614,0.245795197,0.245795197,0.18199689,0.18199689,0.187142857,3.5319
917,[*]C1=NC2=CC([*])C=CC2=C1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1.125,0.109375,0.0,0.0,0.75,0.5,0,0.109375,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,0.46875,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0,0,0.25,0.125,0.0,0.0,0.0,1.271321565,0.100325338,0.0,4.446778034,0,0.0,0.721818681,0.0,0.721818681,0.0,0.647270974,0.100325338,5.070828625,0.0,0.0,0,0.0,0.0,0.0,0.109375,0.25,0.0,0.25,0.623627763,0.239199876,0.102936585,0.734671764,0.607481661,0.607481661,0.554607772,0.391642488,0.391642488,0.314682874,0.314682874,0.243493217,0.243493217,0.182963826,0.182963826,0.13875,3.2065
2536,[*]CC([*])(Br)Br,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9375,0.0,0.0,0.0,0.0,0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0625,0.4375,0.0625,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.890038517,0.0,0.0,0,0.0,15.9299439,0.0,1.648195482,0.0,0.0,3.241843035,0.0,0.0,0.0,0,0.0,0.0,15.9299439,0.875,0.0,0.0,0.0,2.48,0.96367511,1.337052395,1.626693609,1.004658082,2.590654621,0.853696432,0.536664341,1.344997268,0.491361477,2.529142536,0.225518026,0.727003913,0.184780393,1.695476892,0.48,5.2567
